image_id,source_dataset,orig_relpath,class_label,product_identity,cluster_size,modality,apparent_capture_condition,width,height,format,notes
roboflow_counterfeit_med_detection_2ad8858b59,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images340_jpg.rf.9fa5adf1fbb3e14baa0946973ceb8665.jpg,authentic,pid_00224,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_17348c978d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images258_jpg.rf.9fb180ac5f1421d573f962a16ca9a9f3.jpg,authentic,pid_00102,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_ceff33a8aa,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images240_jpg.rf.9fb336dee11e1b4ce95a4bc02e5b1aaf.jpg,authentic,pid_00078,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_f5cbfd5f2d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images38_jpg.rf.9e9c95b181d1575729b98907696f6322.jpg,authentic,pid_00039,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_e71c001ab5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4065_jpg.rf.9fcc183331659f4f78b0ef0242ca0516.jpg,authentic,pid_00230,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_15f7f340e9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5060_jpg.rf.a039108701ef5698f6265997908c0462.jpg,authentic,pid_00094,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_e300ceac45,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images13_jpg.rf.a02dd76733b64588cbaf323268aea716.jpg,authentic,pid_00281,4,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_4
roboflow_counterfeit_med_detection_7a8fe1d0c6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4031_jpg.rf.a045a74a302d15d085f8ad1d5062dc30.jpg,authentic,pid_00012,23,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_23
roboflow_counterfeit_med_detection_c64827067e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images264_jpg.rf.a0552ceedafbac2d20173ec6d998cf90.jpg,authentic,pid_00019,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_00aab4621c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4046_jpg.rf.a03eda5b56bd2145cee1b4460c8b7945.jpg,authentic,pid_00087,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_b5c5e14dad,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images228_jpg.rf.a0927dd82e1b2c1c07a4f1b20c0d33aa.jpg,authentic,pid_00131,33,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_33
roboflow_counterfeit_med_detection_69a3e7377a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5080_jpg.rf.a14a1373eee3085eac0d25b08db3d5ec.jpg,authentic,pid_00202,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_9c1f0e47d6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images209_jpg.rf.a0ad0dbab7f20970d6bd0a0817dc5248.jpg,authentic,pid_00250,4,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_4
roboflow_counterfeit_med_detection_d0322cb0ce,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5117_jpg.rf.a0d7068e86b88f3950980728e4675312.jpg,authentic,pid_00172,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_9c7f371545,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5052_jpg.rf.a115f510afa4018a4f50aa94f60e1db8.jpg,authentic,pid_00037,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_122e9d0f16,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images47_jpg.rf.a06d8c43938307378f1745a80f901e20.jpg,authentic,pid_00178,5,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_5
roboflow_counterfeit_med_detection_628a4f43f1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5058_jpg.rf.a0f583907adfdb1599349b2801282fa2.jpg,authentic,pid_00226,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_3e66e15204,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4040_jpg.rf.a0a4fa12ec6fb29e7cf34e878fae9a03.jpg,authentic,pid_00166,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_d3616ab78f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5041_jpg.rf.a143a2d7d9f8325fc8e94634d58c7ab6.jpg,authentic,pid_00011,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_6cc77b92cf,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4074_jpg.rf.a061ddddfd4f28833d7850ab1c5276c9.jpg,authentic,pid_00273,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_37c00da7b0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5060_jpg.rf.a0b108775f31df85d6d0386b07674070.jpg,authentic,pid_00155,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_35176ad848,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5030_jpg.rf.a0f566ba9ee6d91bae8d2359252f543d.jpg,authentic,pid_00267,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_ffb1ebfecb,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images14_jpg.rf.a16de8dc7c8993098ff7cedb97495c0a.jpg,authentic,pid_00132,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_9d083b8732,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4081_jpg.rf.a12de139564f92a406bfaa3883e1e16f.jpg,authentic,pid_00026,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_6feabcf282,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images349_jpg.rf.a1feeb33a02642ef1afdf920475ccdcf.jpg,authentic,pid_00041,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_87a6889b0c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images312_jpg.rf.a1f9a11be41f48a74711da8c3ca010ab.jpg,authentic,pid_00150,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_cd0d94ed1c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4031_jpg.rf.a2412176a4ea1a49f685def158950262.jpg,authentic,pid_00012,23,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_23
roboflow_counterfeit_med_detection_eda5b0e1b1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4044_jpg.rf.a26daeb60e4559953519398e2be23990.jpg,authentic,pid_00274,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_ab41e71c5a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5126_jpg.rf.a2f56b29b0667aa7e398f479c876a61f.jpg,authentic,pid_00229,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_28ba61f578,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5126_jpg.rf.a2ca6dab8de8c8e32ca51dcc54af245e.jpg,authentic,pid_00192,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_50db9b51ee,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images315_jpg.rf.a2c4c27e9ef3faf9de455da4bce3531b.jpg,authentic,pid_00059,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_e5225cfb8b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images232_jpg.rf.a31463bd0ec2c127f839ef077499c9e5.jpg,authentic,pid_00120,16,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_16
roboflow_counterfeit_med_detection_a01d9af3db,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images230_jpg.rf.a325621b2bb00ea57a1e72e08319948c.jpg,authentic,pid_00168,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_780c8ce2b1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images303_jpg.rf.a35b900b302bc3301749503054eedee0.jpg,authentic,pid_00113,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_ca1e0694c1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images302_jpg.rf.a2a22c365e0b1a89cae197662d94dc47.jpg,authentic,pid_00018,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_e4aa8463f4,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5110_jpg.rf.a3112129108bbca46003528475663cdd.jpg,authentic,pid_00271,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_643d220690,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images307_jpg.rf.a2fd88981a4f6008172ccc76b334b5bf.jpg,authentic,pid_00205,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_5d54ca50ce,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5062_jpg.rf.a368f4b88d5d3187db87723b18b75c82.jpg,authentic,pid_00091,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_fef296c3be,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5053_jpg.rf.a32e3961c2feeb33c3da490834048f99.jpg,authentic,pid_00282,5,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_5
roboflow_counterfeit_med_detection_5d2999b18b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images262_jpg.rf.a3ef678f4131bda02c3c3a707759bb3d.jpg,authentic,pid_00072,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_cd3022cc69,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4029_jpg.rf.a33456008cb345501beb65df8bc0d70f.jpg,authentic,pid_00083,23,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_23
roboflow_counterfeit_med_detection_d3264703eb,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images33_jpg.rf.a361b98301a67fa6862528994a277a69.jpg,authentic,pid_00269,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_75be18d9df,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4094_jpg.rf.a3ea3321122f7495d991bc7f5016ce41.jpg,authentic,pid_00025,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_a8d8d73e23,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images244_jpg.rf.a3d49f75473891533b6f60358b6c37d8.jpg,authentic,pid_00283,3,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_3
roboflow_counterfeit_med_detection_d6157baab9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5071_jpg.rf.a3825a5fafcd10484c7c8a8ecf2b8f7e.jpg,authentic,pid_00174,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_7bcb548c57,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images29_jpg.rf.a42818789d1e172d3b5b8358b43aa820.jpg,authentic,pid_00184,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_c3755f75ac,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5030_jpg.rf.a42e0e26f4546ea4862caf8627a8b48c.jpg,authentic,pid_00267,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_20c06c3f41,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4068_jpg.rf.a440de5c6afd2ec31ef0116d7dd43ec8.jpg,authentic,pid_00076,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_334ca095b9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images351_jpg.rf.001d4f1485fc83651ce782f1efb5a9d2.jpg,authentic,pid_00128,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_b0ca333066,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4087_jpg.rf.0047bf63efcbfa7d8bd493caf51f1c4c.jpg,authentic,pid_00135,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_a7a2af6787,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5106_jpg.rf.01032d597387d49b9effbf3eff8a4427.jpg,authentic,pid_00115,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_69f6b1f9f3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4092_jpg.rf.00520cc9d40483afa1a5d30ac3bd5384.jpg,authentic,pid_00265,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_fa3a34bf46,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4058_jpg.rf.00ff337b2831e1c71da4a596134375cf.jpg,authentic,pid_00158,43,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_43
roboflow_counterfeit_med_detection_cf628372d3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4093_jpg.rf.00cd23425ed95db13aa7de045af8d8ef.jpg,authentic,pid_00251,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_e3b9032a47,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5046_jpg.rf.006b30c0ba3b01574a5319a513e47020.jpg,authentic,pid_00068,36,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_36
roboflow_counterfeit_med_detection_357541a1f9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images236_jpg.rf.00d30cbb04322974838dc3bb8cae6c98.jpg,authentic,pid_00196,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_23c03268b3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images303_jpg.rf.01036ec07ec9085cd3daed88d9ee5e3c.jpg,authentic,pid_00113,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_1557586a16,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5045_jpg.rf.005b54235b5dc212200fd13d2c718e0a.jpg,authentic,pid_00096,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_421366b37f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images11_jpg.rf.00554a51059083f2f3b64a9107b6b63f.jpg,authentic,pid_00223,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_60731bfcca,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images21_jpg.rf.0094900be4fb50210442e818cfda1087.jpg,authentic,pid_00053,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_a0125ed7c6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4025_jpg.rf.011978da50471cf410ae38ed1047f1fc.jpg,authentic,pid_00129,29,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_29
